Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price
Toyota,2006.0,Foreign Used,389832.0,3500.0,Petrol,Automatic,"3,045,000"
Mercedes-Benz,2008.0,Nigerian Used,109703.0,3274.9765625,Petrol,Automatic,"5,610,000"
Land Rover,2008.0,Nigerian Used,178780.0,4700.0,Petrol,Automatic,"3,150,000"
Lexus,2002.0,Foreign Used,132618.0,3000.0,Petrol,Automatic,"3,328,000"
Mercedes-Benz,2008.0,Nigerian Used,91151.0,3274.9765625,Petrol,Automatic,"6,170,000"
Mercedes-Benz,2010.0,Nigerian Used,220223.0,3000.0,Petrol,Automatic,"4,680,000"
Toyota,2009.0,Foreign Used,124609.0,3500.0,Petrol,Automatic,"5,775,000"
Lexus,2004.0,Foreign Used,158812.0,3300.0,Petrol,Automatic,"5,408,000"
Lexus,2003.0,Foreign Used,239713.0,4700.0,Petrol,Automatic,"5,565,000"
Toyota,2015.0,Foreign Used,147257.0,2500.0,Petrol,Automatic,"6,615,000"
Lexus,2010.0,Nigerian Used,114626.0,3500.0,Hybrid,Automatic,"6,760,000"
Lexus,2007.0,Foreign Used,151892.0,3500.0,Petrol,Automatic,"5,200,000"
Toyota,2016.0,Foreign Used,61068.0,2500.0,Petrol,Automatic,"7,245,000"
Land Rover,2016.0,Foreign Used,70973.0,2000.0,Petrol,Automatic,"11,550,000"
Lexus,2008.0,Foreign Used,155216.0,3500.0,Petrol,Automatic,"4,888,000"
Toyota,2011.0,Nigerian Used,235681.0,3500.0,Petrol,Automatic,"8,528,000"
Mercedes-Benz,2008.0,Nigerian Used,77475.0,3274.9765625,Petrol,Automatic,"3,395,000"
Toyota,2012.0,Foreign Used,125026.0,3500.0,Petrol,Automatic,"8,715,000"
Lexus,2004.0,Nigerian Used,182533.65556660038,33000.0,Petrol,Automatic,"3,045,000"
Mercedes-Benz,2020.0,Foreign Used,20106.0,2000.0,Petrol,Automatic,"58,800,000"
Toyota,2014.0,Nigerian Used,129798.0,3000.0,Petrol,Automatic,"4,784,000"
Toyota,2010.0,Nigerian Used,161209.0,2700.0,Petrol,Automatic,"5,408,000"
Mercedes-Benz,2008.0,Nigerian Used,1305.0,3500.0,Petrol,Automatic,"3,432,000"
Lexus,2004.0,Nigerian Used,366454.0,3300.0,Petrol,Automatic,"3,432,000"
Lexus,2008.0,Nigerian Used,243860.0,3500.0,Petrol,Automatic,"3,045,000"
Mercedes-Benz,2009.0,Nigerian Used,175241.0,3500.0,Petrol,Automatic,"3,675,000"
Mercedes-Benz,2010.0,Nigerian Used,191748.0,3600.0,Petrol,Automatic,"4,160,000"
Toyota,2019.0,Brand New,10427.0,24.0,Petrol,Automatic,"30,450,000"
Mercedes-Benz,2008.0,Nigerian Used,144784.0,3274.9765625,Petrol,Automatic,"4,266,000"
Toyota,2014.0,Foreign Used,104291.0,2400.0,Petrol,Automatic,"5,720,000"
Toyota,2008.0,Nigerian Used,46056.0,3274.9765625,Petrol,Automatic,"22,410,000"
Toyota,2011.0,Foreign Used,160336.0,3500.0,Petrol,Automatic,"6,240,000"
Renault,2005.0,Nigerian Used,60207.0,2000.0,Petrol,Automatic,"3,675,000"
Lexus,2007.0,Foreign Used,131510.0,3500.0,Petrol,Automatic,"4,680,000"
Toyota,2008.0,Nigerian Used,113236.0,3500.0,Petrol,Automatic,"3,885,000"
Mercedes-Benz,2008.0,Nigerian Used,49835.0,3274.9765625,Petrol,Automatic,"18,826,000"
Toyota,2005.0,Foreign Used,354671.0,3300.0,Petrol,Automatic,"3,780,000"
Toyota,2010.0,Foreign Used,144121.0,2000.0,Petrol,Automatic,"12,600,000"
Toyota,2007.0,Foreign Used,154843.0,3500.0,Petrol,Automatic,"3,255,000"
Lexus,2007.0,Foreign Used,377520.0,4600.0,Petrol,Automatic,"4,200,000"
Toyota,2008.0,Nigerian Used,198747.0,30.0,Petrol,Automatic,"4,200,000"
Toyota,2016.0,Foreign Used,16548.0,2500.0,Petrol,Automatic,"12,480,000"
Toyota,2014.0,Foreign Used,119965.0,2500.0,Petrol,Automatic,"4,410,000"
Mercedes-Benz,2008.0,Nigerian Used,80888.0,3274.9765625,Petrol,Automatic,"5,610,000"
Lexus,2010.0,Foreign Used,188896.0,3500.0,Petrol,Manual,"5,775,000"
Mercedes-Benz,2008.0,Nigerian Used,66491.0,3274.9765625,Petrol,Automatic,"4,610,000"
Mini,2012.0,Foreign Used,144286.0,1600.0,Petrol,Automatic,"6,300,000"
Lexus,2007.0,Foreign Used,148888.0,3500.0,Petrol,Automatic,"4,680,000"
Lexus,2009.0,Nigerian Used,285775.0,3500.0,Petrol,Automatic,"3,150,000"
Toyota,2011.0,Foreign Used,161948.0,2500.0,Petrol,Automatic,"3,990,000"
Toyota,2015.0,Foreign Used,154559.0,3500.0,Petrol,Automatic,"6,825,000"
Mercedes-Benz,2009.0,Foreign Used,95356.0,3000.0,Petrol,Automatic,"7,350,000"
Toyota,2018.0,Foreign Used,86061.0,35.0,Petrol,Automatic,"23,920,000"
Toyota,2010.0,Nigerian Used,146899.0,35.0,Petrol,Automatic,"5,200,000"
Lexus,2008.0,Foreign Used,169463.0,3500.0,Petrol,Automatic,"4,410,000"
Toyota,2009.0,Nigerian Used,225960.0,2700.0,Petrol,Automatic,"6,552,000"
Toyota,2012.0,Foreign Used,143428.0,2500.0,Petrol,Automatic,"5,720,000"
Toyota,2008.0,Nigerian Used,259700.0,35.0,Petrol,Automatic,"5,200,000"
Toyota,2011.0,Nigerian Used,80973.0,35.0,Petrol,Automatic,"7,280,000"
Mercedes-Benz,2008.0,Nigerian Used,89833.0,5500.0,Petrol,Automatic,"4,200,000"
Toyota,2011.0,Nigerian Used,215641.0,2500.0,Petrol,Automatic,"5,250,000"
Land Rover,2007.0,Nigerian Used,216498.0,4700.0,Petrol,Automatic,"3,150,000"
Toyota,2012.0,Nigerian Used,284635.0,2700.0,Petrol,Automatic,"5,720,000"
Mercedes-Benz,2015.0,Foreign Used,38636.0,4700.0,Petrol,Automatic,"19,760,000"
Lexus,2008.0,Nigerian Used,12915.0,3274.9765625,Petrol,Automatic,"16,810,000"
Lexus,2008.0,Nigerian Used,149693.0,3274.9765625,Petrol,Automatic,"5,050,000"
Toyota,2011.0,Foreign Used,20473.0,3500.0,Petrol,Automatic,"10,400,000"
Toyota,2011.0,Nigerian Used,92016.0,3500.0,Petrol,Automatic,"5,880,000"
Lexus,2009.0,Foreign Used,95321.0,3500.0,Petrol,Automatic,"6,448,000"
Mercedes-Benz,2008.0,Nigerian Used,173113.0,3274.9765625,Petrol,Automatic,"5,610,000"
Lexus,2013.0,Foreign Used,139005.0,3400.0,Petrol,Automatic,"12,075,000"
Toyota,2011.0,Foreign Used,217124.0,2700.0,Petrol,Automatic,"6,760,000"
Toyota,2006.0,Nigerian Used,182533.65556660038,4700.0,Petrol,Automatic,"3,175,000"
Lexus,2005.0,Nigerian Used,109691.0,3300.0,Petrol,Automatic,"3,360,000"
Lexus,2014.0,Foreign Used,68276.0,3500.0,Petrol,Automatic,"15,600,000"
Mercedes-Benz,2010.0,Foreign Used,142261.0,3500.0,Petrol,Automatic,"8,840,000"
Mercedes-Benz,2013.0,Foreign Used,104536.0,3500.0,Petrol,Automatic,"14,352,000"
Lexus,2008.0,Nigerian Used,169971.0,3274.9765625,Petrol,Automatic,"5,386,000"
Lexus,2017.0,Foreign Used,68077.0,3500.0,Petrol,Automatic,"26,000,000"
Mercedes-Benz,2009.0,Nigerian Used,323392.0,3500.0,Petrol,Automatic,"3,150,000"
Mercedes-Benz,2013.0,Foreign Used,76441.0,2700.0,Petrol,Automatic,"5,775,000"
GMC,2013.0,Nigerian Used,178268.0,35000.0,Petrol,Automatic,"4,788,000"
Toyota,2009.0,Nigerian Used,89921.0,2700.0,Petrol,Automatic,"14,560,000"
Toyota,2012.0,Foreign Used,279555.0,2500.0,Petrol,Automatic,"4,725,000"
Toyota,2002.0,Foreign Used,125606.0,2000.0,Petrol,Automatic,"3,255,000"
Mercedes-Benz,2016.0,Foreign Used,54116.0,3500.0,Petrol,Automatic,"18,375,000"
Lexus,2012.0,Nigerian Used,81214.0,3500.0,Petrol,Automatic,"7,280,000"
Toyota,2008.0,Foreign Used,199815.0,2400.0,Petrol,Automatic,"4,410,000"
Toyota,2009.0,Foreign Used,141966.0,4000.0,Petrol,Automatic,"4,725,000"
Acura,2008.0,Nigerian Used,174861.0,3700.0,Petrol,Automatic,"3,536,000"
Toyota,2007.0,Nigerian Used,86965.0,5700.0,Petrol,Automatic,"4,725,000"
Toyota,2005.0,Foreign Used,290022.0,3300.0,Petrol,Automatic,"4,368,000"
Mercedes-Benz,2010.0,Nigerian Used,150581.0,3500.0,Petrol,Automatic,"3,465,000"
Land Rover,2006.0,Foreign Used,613630.0,4400.0,Petrol,Automatic,"5,200,000"
Mercedes-Benz,2008.0,Foreign Used,87432.0,4600.0,Petrol,Automatic,"5,775,000"
Mercedes-Benz,2008.0,Nigerian Used,93916.0,3274.9765625,Petrol,Automatic,"10,090,000"
Lexus,2008.0,Nigerian Used,191463.0,3274.9765625,Petrol,Automatic,"4,266,000"
Toyota,2017.0,Foreign Used,98483.0,2700.0,Petrol,Automatic,"7,350,000"
Lexus,2007.0,Nigerian Used,92530.0,3500.0,Petrol,Automatic,"3,150,000"
Toyota,2009.0,Foreign Used,86341.0,2400.0,Petrol,Automatic,"3,465,000"
Toyota,2006.0,Foreign Used,76999.0,2400.0,Petrol,Manual,"6,300,000"
Mercedes-Benz,2003.0,Foreign Used,168330.0,5500.0,Petrol,Automatic,"4,200,000"
Toyota,2011.0,Foreign Used,163022.0,3500.0,Petrol,Automatic,"5,460,000"
Toyota,2021.0,Brand New,80.0,4000.0,Petrol,Automatic,"46,800,000"
Ford,2012.0,Foreign Used,149681.0,3500.0,Petrol,Automatic,"5,720,000"
Toyota,2006.0,Nigerian Used,128397.0,3300.0,Hybrid,Automatic,"3,120,000"
Toyota,2010.0,Nigerian Used,187491.0,2400.0,Petrol,Manual,"6,300,000"
Toyota,2008.0,Nigerian Used,309482.0,4000.0,Petrol,Automatic,"4,200,000"
Mercedes-Benz,2015.0,Foreign Used,183487.0,3500.0,Petrol,Automatic,"13,650,000"
Toyota,2013.0,Foreign Used,250088.0,2500.0,Petrol,Automatic,"5,355,000"
Lexus,2018.0,Foreign Used,53288.0,3500.0,Petrol,Automatic,"21,000,000"
Land Rover,2015.0,Foreign Used,88166.0,2000.0,Petrol,Automatic,"11,025,000"
Lexus,2008.0,Nigerian Used,173985.0,3274.9765625,Petrol,Automatic,"3,594,000"
Mercedes-Benz,2013.0,Nigerian Used,250717.0,3500.0,Petrol,Automatic,"5,250,000"
Toyota,2011.0,Foreign Used,63404.0,3500.0,Petrol,Automatic,"8,295,000"
Toyota,2014.0,Foreign Used,234273.0,4700.0,Petrol,Automatic,"16,275,000"
Ford,2010.0,Foreign Used,155547.0,3500.0,Petrol,Automatic,"3,952,000"
Mercedes-Benz,2008.0,Nigerian Used,237536.0,3500.0,Petrol,Automatic,"3,675,000"
Acura,2010.0,Foreign Used,221054.0,3700.0,Petrol,Automatic,"9,450,000"
Toyota,2012.0,Foreign Used,350882.0,3500.0,Petrol,Automatic,"7,176,000"
Toyota,2007.0,Nigerian Used,114531.0,3300.0,Petrol,Automatic,"3,640,000"
Lexus,2009.0,Nigerian Used,85662.0,35.0,Petrol,Automatic,"3,640,000"
Toyota,2008.0,Foreign Used,209285.0,3500.0,Petrol,Automatic,"3,360,000"
Mercedes-Benz,2012.0,Nigerian Used,144761.0,30.0,Petrol,Automatic,"7,280,000"
Lexus,2015.0,Foreign Used,40837.0,3500.0,Petrol,Automatic,"10,500,000"
Mercedes-Benz,2006.0,Foreign Used,185092.0,3500.0,Petrol,Automatic,"6,240,000"
Toyota,2007.0,Foreign Used,181160.0,3500.0,Petrol,Automatic,"3,360,000"
Toyota,2006.0,Foreign Used,145366.0,3300.0,Petrol,Automatic,"4,160,000"
Lexus,2015.0,Foreign Used,82357.0,3500.0,Petrol,Automatic,"20,500,000"
Toyota,2013.0,Foreign Used,100075.0,2500.0,Petrol,Automatic,"4,200,000"
Mercedes-Benz,2010.0,Foreign Used,124523.0,3000.0,Petrol,Automatic,"4,095,000"
Mercedes-Benz,2010.0,Foreign Used,116697.0,3500.0,Petrol,Automatic,"5,565,000"
Ford,2013.0,Foreign Used,140864.0,3500.0,Petrol,Automatic,"4,725,000"
Toyota,2008.0,Foreign Used,268296.0,3500.0,Petrol,Automatic,"3,536,000"
Land Rover,2012.0,Foreign Used,170174.0,5000.0,Petrol,Automatic,"12,480,000"
Mercedes-Benz,2008.0,Nigerian Used,58653.0,3274.9765625,Petrol,Automatic,"3,930,000"
Land Rover,2008.0,Nigerian Used,115456.0,3274.9765625,Petrol,Automatic,"3,370,000"
Mercedes-Benz,2008.0,Nigerian Used,33326.0,3274.9765625,Petrol,Automatic,"4,714,000"
Lexus,2008.0,Nigerian Used,271598.0,3500.0,Petrol,Automatic,"4,160,000"
Toyota,2011.0,Foreign Used,297082.0,2500.0,Petrol,Automatic,"3,990,000"
Mercedes-Benz,2006.0,Nigerian Used,170599.0,3500.0,Petrol,Automatic,"3,150,000"
Mercedes-Benz,2008.0,Nigerian Used,69029.0,3274.9765625,Petrol,Automatic,"9,866,000"
Ford,2009.0,Foreign Used,436448.0,4600.0,Petrol,Automatic,"6,300,000"
Ford,2012.0,Nigerian Used,80400.0,2000.0,Petrol,Automatic,"3,360,000"
Toyota,2008.0,Nigerian Used,47169.0,57.0,Petrol,Automatic,"7,280,000"
Toyota,2011.0,Foreign Used,141530.0,3500.0,Petrol,Automatic,"6,136,000"
Toyota,2011.0,Nigerian Used,66737.0,2500.0,Petrol,Automatic,"3,360,000"
Toyota,2010.0,Foreign Used,42452.0,3274.9765625,Petrol,Automatic,"8,320,000"
Toyota,2005.0,Foreign Used,337681.0,2400.0,Petrol,Automatic,"3,675,000"
Toyota,2009.0,Foreign Used,354333.0,2400.0,Hybrid,Automatic,"3,150,000"
Ford,2008.0,Nigerian Used,258401.0,3274.9765625,Petrol,Automatic,"3,594,000"
Lexus,2008.0,Nigerian Used,86551.0,3274.9765625,Petrol,Automatic,"4,042,000"
Mercedes-Benz,2005.0,Foreign Used,182533.65556660038,3000.0,Diesel,Automatic,"3,640,000"
Toyota,2010.0,Foreign Used,135904.0,3500.0,Petrol,Automatic,"3,990,000"
Toyota,2010.0,Foreign Used,17429.0,4000.0,Petrol,Manual,"26,250,000"
Lexus,2011.0,Foreign Used,30457.0,3500.0,Petrol,Automatic,"9,984,000"
Ford,2007.0,Foreign Used,303226.0,3500.0,Petrol,Automatic,"3,328,000"
Toyota,2013.0,Nigerian Used,89445.0,3500.0,Petrol,Automatic,"6,760,000"
Ford,2011.0,Nigerian Used,84719.0,3500.0,Petrol,Automatic,"5,250,000"
Mercedes-Benz,2015.0,Foreign Used,113731.0,2000.0,Petrol,Automatic,"12,600,000"
Ford,2008.0,Nigerian Used,201615.0,3274.9765625,Petrol,Automatic,"4,938,000"
Ford,2007.0,Foreign Used,147723.0,4000.0,Petrol,Automatic,"3,150,000"
Ford,2012.0,Foreign Used,232070.0,3500.0,Petrol,Automatic,"7,800,000"
Lexus,2017.0,Nigerian Used,52518.0,35.0,Petrol,Automatic,"14,700,000"
Ford,2005.0,Foreign Used,164909.0,5400.0,Petrol,Automatic,"3,045,000"
Toyota,2011.0,Foreign Used,124744.0,3500.0,Petrol,Automatic,"7,350,000"
Mercedes-Benz,2012.0,Nigerian Used,69388.0,3500.0,Petrol,Automatic,"5,250,000"
Toyota,2008.0,Nigerian Used,154929.0,3000.0,Petrol,Manual,"5,200,000"
Toyota,2011.0,Nigerian Used,185520.0,3500.0,Petrol,Automatic,"5,225,000"
Ford,2013.0,Nigerian Used,88432.0,2000.0,Petrol,Automatic,"3,675,000"
Ford,2011.0,Nigerian Used,143007.0,3500.0,Petrol,Automatic,"5,250,000"
Lexus,2008.0,Nigerian Used,71151.0,3500.0,Petrol,Automatic,"3,744,000"
Acura,2010.0,Foreign Used,370878.0,3700.0,Petrol,Automatic,"3,990,000"
Buick,2008.0,Nigerian Used,55388.0,3274.9765625,Petrol,Automatic,"4,770,000"
Toyota,2021.0,Brand New,968.0,30.0,Petrol,Automatic,"41,600,000"
Lexus,2007.0,Foreign Used,82850.0,3500.0,Petrol,Automatic,"4,690,000"
Ford,2013.0,Foreign Used,217417.0,3500.0,Petrol,Automatic,"6,240,000"
Mercedes-Benz,2010.0,Nigerian Used,33789.0,30.0,Petrol,Automatic,"5,250,000"
Ford,2005.0,Foreign Used,212433.0,3000.0,Petrol,Automatic,"4,200,000"
Mercedes-Benz,2017.0,Nigerian Used,39674.0,3500.0,Petrol,Automatic,"13,650,000"
Lexus,2010.0,Foreign Used,120660.0,3500.0,Petrol,Automatic,"8,400,000"
Ford,2014.0,Nigerian Used,68871.0,2000.0,Petrol,Automatic,"7,280,000"
Mercedes-Benz,2010.0,Nigerian Used,131144.0,45.0,Petrol,Automatic,"4,410,000"
Lexus,2008.0,Nigerian Used,64129.0,4600.0,Petrol,Automatic,"3,465,000"
Toyota,2008.0,Foreign Used,418753.0,3500.0,Petrol,Automatic,"7,592,000"
Mercedes-Benz,2008.0,Foreign Used,140038.0,4600.0,Petrol,Automatic,"5,250,000"
Ford,2011.0,Foreign Used,265935.0,3500.0,Petrol,Automatic,"4,410,000"
Ford,2001.0,Nigerian Used,173113.0,3500.0,Petrol,Automatic,"4,200,000"
Land Rover,2008.0,Nigerian Used,178406.0,4400.0,Petrol,Automatic,"3,360,000"
Ford,2017.0,Nigerian Used,124596.0,2000.0,Petrol,Automatic,"12,600,000"
Ford,2007.0,Foreign Used,171104.0,3500.0,Petrol,Automatic,"3,952,000"
Ford,2012.0,Nigerian Used,140197.0,2500.0,Petrol,Manual,"5,250,000"
Lexus,2006.0,Nigerian Used,130145.0,4700.0,Petrol,Automatic,"3,255,000"
Ford,2014.0,Nigerian Used,70964.0,36.0,Petrol,Automatic,"5,200,000"
Toyota,2006.0,Foreign Used,201305.0,3000.0,Petrol,Automatic,"3,465,000"
Lexus,2011.0,Nigerian Used,196286.0,4600.0,Petrol,Automatic,"15,600,000"
Mercedes-Benz,2011.0,Foreign Used,200436.0,4600.0,Petrol,Automatic,"8,900,000"
Ford,2010.0,Foreign Used,134105.0,3500.0,Petrol,Automatic,"3,675,000"
Toyota,2012.0,Foreign Used,153345.0,2700.0,Petrol,Automatic,"8,112,000"
Toyota,2010.0,Nigerian Used,76966.0,5700.0,Petrol,Automatic,"5,775,000"
Lexus,2007.0,Nigerian Used,182533.65556660038,3500.0,Petrol,Automatic,"2,310,000"
Mercedes-Benz,2011.0,Foreign Used,195029.0,3000.0,Petrol,Automatic,"6,240,000"
Ford,2014.0,Nigerian Used,271943.0,3500.0,Petrol,Automatic,"5,200,000"
Ford,2012.0,Foreign Used,1284898.0,3500.0,Petrol,Automatic,"5,250,000"
Toyota,2012.0,Nigerian Used,162229.0,2700.0,Petrol,Automatic,"12,600,000"
Lexus,2007.0,Nigerian Used,140981.0,3500.0,Petrol,Automatic,"3,150,000"
Ford,2012.0,Foreign Used,201267.0,3500.0,Petrol,Automatic,"4,725,000"
Lexus,2008.0,Nigerian Used,215685.0,3274.9765625,Petrol,Automatic,"4,042,000"
Lexus,2006.0,Nigerian Used,90235.0,2500.0,Petrol,Automatic,"3,120,000"
Toyota,2007.0,Foreign Used,282688.0,2400.0,Petrol,Automatic,"3,450,000"
Lexus,2007.0,Foreign Used,171869.0,4600.0,Petrol,Automatic,"5,720,000"
Toyota,2012.0,Foreign Used,124506.0,2500.0,Petrol,Automatic,"5,565,000"
Mercedes-Benz,2008.0,Nigerian Used,21973.0,3274.9765625,Petrol,Automatic,"15,690,000"
Mercedes-Benz,2009.0,Foreign Used,96757.0,3000.0,Diesel,Automatic,"4,620,000"
Mercedes-Benz,2010.0,Nigerian Used,65084.0,3000.0,Petrol,Automatic,"4,264,000"
Mercedes-Benz,2012.0,Foreign Used,55264.0,3500.0,Petrol,Automatic,"14,352,000"
Mercedes-Benz,2008.0,Nigerian Used,60837.0,3274.9765625,Petrol,Automatic,"8,410,000"
Toyota,2014.0,Nigerian Used,47523.0,3500.0,Petrol,Automatic,"9,880,000"
Lexus,2012.0,Nigerian Used,96283.0,2500.0,Petrol,Automatic,"4,200,000"
Toyota,2012.0,Foreign Used,198938.0,3500.0,Petrol,Automatic,"6,090,000"
Toyota,2013.0,Nigerian Used,44496.0,2600.0,Petrol,Automatic,"7,280,000"
Lexus,2007.0,Nigerian Used,268759.0,2500.0,Petrol,Automatic,"3,432,000"
Ford,2018.0,Foreign Used,14405.0,3500.0,Petrol,Automatic,"18,375,000"
Ford,2011.0,Nigerian Used,262832.0,3500.0,Petrol,Automatic,"4,410,000"
Cadillac,2008.0,Nigerian Used,289580.0,3274.9765625,Petrol,Automatic,"6,730,000"
Ford,2012.0,Foreign Used,290049.0,3500.0,Petrol,Automatic,"5,250,000"
Land Rover,2008.0,Nigerian Used,107441.0,3274.9765625,Petrol,Automatic,"3,930,000"
Mercedes-Benz,2010.0,Nigerian Used,156987.0,3000.0,Petrol,Automatic,"3,952,000"
Toyota,2006.0,Nigerian Used,120820.0,3500.0,Petrol,Automatic,"3,120,000"
Toyota,2007.0,Foreign Used,220902.0,4700.0,Petrol,Automatic,"10,400,000"
Mercedes-Benz,2009.0,Nigerian Used,103752.0,4700.0,Petrol,Automatic,"4,410,000"
Land Rover,2008.0,Nigerian Used,37846.0,3274.9765625,Petrol,Automatic,"11,210,000"
Lexus,2004.0,Nigerian Used,84195.0,4700.0,Petrol,Automatic,"4,992,000"
Toyota,2008.0,Foreign Used,94447.0,24.0,Petrol,Automatic,"3,465,000"
Acura,2010.0,Foreign Used,284441.0,3500.0,Petrol,Automatic,"5,096,000"
Audi,2011.0,Nigerian Used,219042.0,2000.0,Petrol,Automatic,"3,937,500"
Ford,2013.0,Nigerian Used,220846.0,3500.0,Petrol,Automatic,"5,250,000"
Toyota,2007.0,Foreign Used,16479.0,3500.0,Petrol,Automatic,"3,465,000"
Mercedes-Benz,2009.0,Foreign Used,144066.0,3500.0,Petrol,Automatic,"3,150,000"
Ford,2012.0,Nigerian Used,108572.0,3500.0,Petrol,Automatic,"3,150,000"
Mercedes-Benz,2007.0,Nigerian Used,239582.0,3500.0,Petrol,Automatic,"4,056,000"
Toyota,2008.0,Nigerian Used,165146.0,4000.0,Petrol,Automatic,"5,200,000"
Mercedes-Benz,2009.0,Nigerian Used,159366.0,3500.0,Petrol,Automatic,"4,992,000"
Toyota,2007.0,Nigerian Used,140882.0,2700.0,Petrol,Automatic,"6,760,000"
Toyota,2011.0,Nigerian Used,129896.0,3500.0,Petrol,Automatic,"4,992,000"
Toyota,2007.0,Foreign Used,141956.0,2400.0,Petrol,Automatic,"3,712,800"
Toyota,2007.0,Foreign Used,153624.0,2400.0,Petrol,Automatic,"3,255,000"
Toyota,2011.0,Nigerian Used,109174.0,3500.0,Petrol,Automatic,"3,570,000"
Lexus,2008.0,Nigerian Used,169887.0,3500.0,Petrol,Automatic,"3,675,000"
Lexus,2010.0,Foreign Used,91604.0,3500.0,Petrol,Automatic,"9,391,200"
Lexus,2005.0,Nigerian Used,67744.0,4700.0,Petrol,Automatic,"4,160,000"
Land Rover,2006.0,Foreign Used,212485.0,4400.0,Petrol,Automatic,"6,090,000"
Toyota,2010.0,Foreign Used,138462.0,2500.0,Petrol,Automatic,"4,160,000"
Lexus,2008.0,Nigerian Used,124886.0,3500.0,Petrol,Automatic,"4,160,000"
Lexus,2010.0,Nigerian Used,310442.0,3400.0,Petrol,Automatic,"5,775,000"
Toyota,2007.0,Foreign Used,172580.0,2400.0,Petrol,Automatic,"4,576,000"
Ford,2008.0,Nigerian Used,147372.0,3274.9765625,Petrol,Automatic,"4,714,000"
Toyota,2004.0,Foreign Used,387265.0,3500.0,Petrol,Automatic,"3,465,000"
Toyota,2004.0,Foreign Used,2671736.0,2400.0,Petrol,Automatic,"4,992,000"
Mercedes-Benz,2012.0,Nigerian Used,176123.0,4600.0,Petrol,Automatic,"7,875,000"
Toyota,2012.0,Nigerian Used,68028.0,2500.0,Petrol,Automatic,"4,160,000"
Acura,2010.0,Foreign Used,205258.0,3500.0,Petrol,Automatic,"3,360,000"
Land Rover,2017.0,Foreign Used,87589.0,3000.0,Petrol,Automatic,"32,550,000"
Toyota,2011.0,Nigerian Used,90000.0,3500.0,Petrol,Automatic,"8,320,000"
Toyota,2009.0,Foreign Used,209830.0,2700.0,Petrol,Automatic,"7,800,000"
Land Rover,2012.0,Nigerian Used,21632.0,2000.0,Petrol,Automatic,"6,090,000"
Toyota,2014.0,Nigerian Used,48858.0,3500.0,Petrol,Automatic,"7,280,000"
Lexus,2007.0,Foreign Used,49407.0,3600.0,Petrol,Automatic,"4,888,000"
Toyota,2010.0,Foreign Used,446982.0,2500.0,Petrol,Automatic,"3,465,000"
Mercedes-Benz,2008.0,Nigerian Used,283739.0,3500.0,Petrol,Automatic,"3,255,000"
Land Rover,2013.0,Nigerian Used,52502.0,5000.0,Petrol,Automatic,"15,600,000"
Mercedes-Benz,2010.0,Nigerian Used,236078.0,30.0,Petrol,Automatic,"4,200,000"
Toyota,2011.0,Foreign Used,95182.0,2400.0,Petrol,Automatic,"4,576,000"
GMC,2008.0,Nigerian Used,18245.0,3274.9765625,Petrol,Automatic,"15,000,000"
Mercedes-Benz,2008.0,Nigerian Used,76857.0,3274.9765625,Petrol,Automatic,"5,162,000"
Lexus,2010.0,Nigerian Used,58108.0,3500.0,Petrol,Automatic,"4,680,000"
Lexus,2008.0,Nigerian Used,133201.0,3274.9765625,Petrol,Automatic,"3,370,000"
Toyota,2007.0,Foreign Used,121015.0,2400.0,Petrol,Automatic,"3,952,000"
Toyota,2007.0,Foreign Used,178364.0,3300.0,Petrol,Automatic,"3,675,000"
Lexus,2008.0,Foreign Used,264214.0,4700.0,Petrol,Automatic,"9,360,000"
Toyota,2010.0,Foreign Used,82855.0,2500.0,Petrol,Automatic,"4,160,000"
Toyota,2013.0,Nigerian Used,76097.0,2400.0,Petrol,Automatic,"5,565,000"
Mercedes-Benz,2010.0,Nigerian Used,131203.0,3000.0,Petrol,Automatic,"3,848,000"
Mercedes-Benz,2008.0,Nigerian Used,91566.0,3500.0,Petrol,Automatic,"3,675,000"
Lexus,2011.0,Nigerian Used,222718.0,3274.9765625,Petrol,Automatic,"3,700,000"
Toyota,2015.0,Nigerian Used,13022.0,1800.0,Petrol,Automatic,"7,280,000"
Mercedes-Benz,2008.0,Nigerian Used,102669.0,3274.9765625,Petrol,Automatic,"8,970,000"
Toyota,2011.0,Nigerian Used,212752.0,3500.0,Petrol,Automatic,"4,160,000"
Toyota,2013.0,Nigerian Used,192609.0,3500.0,Petrol,Automatic,"6,760,000"
Land Rover,2007.0,Nigerian Used,117254.0,4400.0,Petrol,Automatic,"3,640,000"
Toyota,2006.0,Foreign Used,230373.0,3500.0,Petrol,Automatic,"3,360,000"
Ford,2004.0,Foreign Used,322143.0,5400.0,Petrol,Automatic,"4,725,000"
Lexus,2007.0,Foreign Used,298814.0,3500.0,Petrol,Automatic,"5,512,000"
Toyota,2012.0,Nigerian Used,67067.0,2500.0,Petrol,Automatic,"4,680,000"
Mercedes-Benz,2015.0,Nigerian Used,138572.0,2000.0,Petrol,Automatic,"9,975,000"
Toyota,2005.0,Foreign Used,120624.0,3300.0,Petrol,Automatic,"3,360,000"
Ford,2013.0,Nigerian Used,153535.0,20.0,Petrol,Automatic,"3,640,000"
Toyota,2012.0,Nigerian Used,145137.0,2500.0,Petrol,Manual,"7,904,000"
Lexus,2004.0,Nigerian Used,163903.0,3300.0,Petrol,Automatic,"3,744,000"
